	img_name	gender	smiling
1984	1984.jpg	1	1
1985	1985.jpg	1	-1
1986	1986.jpg	-1	-1
1987	1987.jpg	1	-1
1988	1988.jpg	-1	-1
1989	1989.jpg	-1	-1
1990	1990.jpg	-1	-1
1991	1991.jpg	-1	-1
1992	1992.jpg	-1	-1
1993	1993.jpg	1	1
1994	1994.jpg	1	-1
1995	1995.jpg	1	-1
1996	1996.jpg	-1	1
1997	1997.jpg	1	-1
1998	1998.jpg	1	1
1999	1999.jpg	1	1
2000	2000.jpg	1	-1
2001	2001.jpg	-1	-1
2002	2002.jpg	1	-1
2003	2003.jpg	1	-1
2004	2004.jpg	-1	1
2005	2005.jpg	1	-1
2006	2006.jpg	1	1
2007	2007.jpg	-1	-1
2008	2008.jpg	1	1
2009	2009.jpg	1	-1
2010	2010.jpg	-1	-1
2011	2011.jpg	1	1
2012	2012.jpg	1	-1
2013	2013.jpg	-1	-1
2014	2014.jpg	-1	1
2015	2015.jpg	1	-1
2016	2016.jpg	-1	-1
2017	2017.jpg	1	1
2018	2018.jpg	-1	1
2019	2019.jpg	-1	-1
2020	2020.jpg	-1	1
2021	2021.jpg	-1	1
2022	2022.jpg	-1	-1
2023	2023.jpg	-1	-1
2024	2024.jpg	-1	-1
2025	2025.jpg	-1	1
2026	2026.jpg	-1	1
2027	2027.jpg	-1	1
2028	2028.jpg	-1	1
2029	2029.jpg	1	1
2030	2030.jpg	-1	-1
2031	2031.jpg	1	-1
2032	2032.jpg	1	-1
2033	2033.jpg	-1	1
2034	2034.jpg	-1	-1
2035	2035.jpg	-1	1
2036	2036.jpg	1	-1
2037	2037.jpg	-1	1
2038	2038.jpg	1	-1
2039	2039.jpg	-1	1
2040	2040.jpg	1	-1
2041	2041.jpg	-1	1
2042	2042.jpg	-1	-1
2043	2043.jpg	-1	-1
2044	2044.jpg	-1	-1
2045	2045.jpg	-1	-1
2046	2046.jpg	-1	-1
2047	2047.jpg	-1	-1
2048	2048.jpg	1	-1
2049	2049.jpg	1	1
2050	2050.jpg	-1	-1
2051	2051.jpg	1	1
2052	2052.jpg	-1	-1
2053	2053.jpg	1	-1
2054	2054.jpg	1	-1
2055	2055.jpg	-1	-1
2056	2056.jpg	-1	1
2057	2057.jpg	-1	-1
2058	2058.jpg	-1	-1
2059	2059.jpg	-1	-1
2060	2060.jpg	1	-1
2061	2061.jpg	-1	-1
2062	2062.jpg	1	-1
2063	2063.jpg	-1	1
2064	2064.jpg	1	-1
2065	2065.jpg	-1	1
2066	2066.jpg	-1	1
2067	2067.jpg	1	1
2068	2068.jpg	1	1
2069	2069.jpg	-1	-1
2070	2070.jpg	-1	-1
2071	2071.jpg	-1	1
2072	2072.jpg	-1	1
2073	2073.jpg	-1	-1
2074	2074.jpg	1	1
2075	2075.jpg	1	-1
2076	2076.jpg	-1	1
2077	2077.jpg	1	1
2078	2078.jpg	-1	1
2079	2079.jpg	-1	1
2080	2080.jpg	1	1
2081	2081.jpg	-1	-1
2082	2082.jpg	-1	-1
2083	2083.jpg	-1	1
2084	2084.jpg	-1	1
2085	2085.jpg	-1	1
2086	2086.jpg	-1	-1
2087	2087.jpg	1	1
2088	2088.jpg	1	1
2089	2089.jpg	-1	1
2090	2090.jpg	-1	-1
2091	2091.jpg	-1	1
2092	2092.jpg	-1	1
2093	2093.jpg	-1	1
2094	2094.jpg	1	-1
2095	2095.jpg	-1	1
2096	2096.jpg	-1	1
2097	2097.jpg	-1	-1
2098	2098.jpg	-1	1
2099	2099.jpg	1	1
2100	2100.jpg	-1	1
2101	2101.jpg	-1	1
2102	2102.jpg	-1	-1
2103	2103.jpg	-1	1
2104	2104.jpg	-1	1
2105	2105.jpg	1	-1
2106	2106.jpg	-1	-1
2107	2107.jpg	-1	1
2108	2108.jpg	-1	-1
2109	2109.jpg	-1	-1
2110	2110.jpg	-1	1
2111	2111.jpg	1	-1
2112	2112.jpg	-1	1
2113	2113.jpg	1	1
2114	2114.jpg	-1	1
2115	2115.jpg	-1	1
2116	2116.jpg	-1	1
2117	2117.jpg	1	1
2118	2118.jpg	-1	1
2119	2119.jpg	-1	-1
2120	2120.jpg	1	1
2121	2121.jpg	1	-1
2122	2122.jpg	1	-1
2123	2123.jpg	1	1
2124	2124.jpg	1	-1
2125	2125.jpg	1	-1
2126	2126.jpg	-1	-1
2127	2127.jpg	-1	1
2128	2128.jpg	-1	-1
2129	2129.jpg	-1	-1
2130	2130.jpg	1	-1
2131	2131.jpg	1	-1
2132	2132.jpg	-1	-1
2133	2133.jpg	-1	-1
2134	2134.jpg	1	-1
2135	2135.jpg	-1	-1
2136	2136.jpg	-1	1
2137	2137.jpg	1	-1
2138	2138.jpg	1	-1
2139	2139.jpg	-1	1
2140	2140.jpg	1	-1
2141	2141.jpg	-1	1
2142	2142.jpg	1	1
2143	2143.jpg	-1	1
2144	2144.jpg	1	-1
2145	2145.jpg	-1	-1
2146	2146.jpg	-1	-1
2147	2147.jpg	1	-1
2148	2148.jpg	1	1
2149	2149.jpg	1	-1
2150	2150.jpg	1	1
2151	2151.jpg	1	-1
2152	2152.jpg	-1	-1
2153	2153.jpg	-1	1
2154	2154.jpg	1	-1
2155	2155.jpg	-1	-1
2156	2156.jpg	-1	1
2157	2157.jpg	-1	1
2158	2158.jpg	-1	1
2159	2159.jpg	1	-1
2160	2160.jpg	-1	-1
2161	2161.jpg	-1	1
2162	2162.jpg	-1	-1
2163	2163.jpg	1	1
2164	2164.jpg	-1	-1
2165	2165.jpg	-1	1
2166	2166.jpg	-1	-1
2167	2167.jpg	1	1
2168	2168.jpg	-1	1
2169	2169.jpg	1	-1
2170	2170.jpg	-1	1
2171	2171.jpg	1	-1
2172	2172.jpg	1	1
2173	2173.jpg	-1	1
2174	2174.jpg	-1	1
2175	2175.jpg	1	-1
2176	2176.jpg	-1	1
2177	2177.jpg	-1	1
2178	2178.jpg	-1	1
2179	2179.jpg	-1	1
2180	2180.jpg	1	1
2181	2181.jpg	-1	1
2182	2182.jpg	-1	1
2183	2183.jpg	-1	-1
2184	2184.jpg	1	1
2185	2185.jpg	-1	1
2186	2186.jpg	1	-1
2187	2187.jpg	1	1
2188	2188.jpg	-1	1
2189	2189.jpg	-1	-1
2190	2190.jpg	1	1
2191	2191.jpg	1	-1
2192	2192.jpg	-1	-1
2193	2193.jpg	-1	1
2194	2194.jpg	1	1
2195	2195.jpg	-1	-1
2196	2196.jpg	-1	-1
2197	2197.jpg	-1	1
2198	2198.jpg	-1	1
2199	2199.jpg	1	1
2200	2200.jpg	-1	-1
2201	2201.jpg	-1	-1
2202	2202.jpg	1	1
2203	2203.jpg	1	1
2204	2204.jpg	1	1
2205	2205.jpg	-1	-1
2206	2206.jpg	-1	-1
2207	2207.jpg	-1	1
2208	2208.jpg	-1	1
2209	2209.jpg	1	-1
2210	2210.jpg	1	-1
2211	2211.jpg	1	1
2212	2212.jpg	1	-1
2213	2213.jpg	1	-1
2214	2214.jpg	1	-1
2215	2215.jpg	-1	1
2216	2216.jpg	-1	-1
2217	2217.jpg	-1	-1
2218	2218.jpg	-1	-1
2219	2219.jpg	1	-1
2220	2220.jpg	-1	-1
2221	2221.jpg	-1	1
2222	2222.jpg	1	-1
2223	2223.jpg	1	1
2224	2224.jpg	1	-1
2225	2225.jpg	1	-1
2226	2226.jpg	1	1
2227	2227.jpg	-1	1
2228	2228.jpg	1	1
2229	2229.jpg	-1	1
2230	2230.jpg	-1	1
2231	2231.jpg	1	-1
2232	2232.jpg	-1	1
2233	2233.jpg	-1	1
2234	2234.jpg	-1	1
2235	2235.jpg	-1	1
2236	2236.jpg	-1	-1
2237	2237.jpg	-1	1
2238	2238.jpg	-1	1
2239	2239.jpg	-1	-1
2240	2240.jpg	-1	-1
2241	2241.jpg	-1	1
2242	2242.jpg	-1	1
2243	2243.jpg	-1	1
2244	2244.jpg	1	-1
2245	2245.jpg	1	-1
2246	2246.jpg	-1	1
2247	2247.jpg	1	-1
2248	2248.jpg	-1	-1
2249	2249.jpg	-1	1
2250	2250.jpg	-1	1
2251	2251.jpg	1	-1
2252	2252.jpg	1	1
2253	2253.jpg	-1	1
2254	2254.jpg	1	-1
2255	2255.jpg	-1	-1
2256	2256.jpg	1	1
2257	2257.jpg	-1	1
2258	2258.jpg	1	1
2259	2259.jpg	1	1
2260	2260.jpg	-1	1
2261	2261.jpg	-1	-1
2262	2262.jpg	-1	-1
2263	2263.jpg	-1	1
2264	2264.jpg	1	-1
2265	2265.jpg	1	1
2266	2266.jpg	-1	-1
2267	2267.jpg	1	-1
2268	2268.jpg	-1	-1
2269	2269.jpg	1	1
2270	2270.jpg	-1	1
2271	2271.jpg	1	-1
2272	2272.jpg	-1	-1
2273	2273.jpg	-1	1
2274	2274.jpg	1	1
2275	2275.jpg	1	-1
2276	2276.jpg	1	-1
2277	2277.jpg	-1	-1
2278	2278.jpg	-1	-1
2279	2279.jpg	-1	-1
2280	2280.jpg	1	1
2281	2281.jpg	-1	1
2282	2282.jpg	1	-1
2283	2283.jpg	1	1
2284	2284.jpg	-1	1
2285	2285.jpg	1	-1
2286	2286.jpg	-1	1
2287	2287.jpg	1	1
2288	2288.jpg	-1	-1
2289	2289.jpg	1	1
2290	2290.jpg	1	1
2291	2291.jpg	-1	-1
2292	2292.jpg	1	-1
2293	2293.jpg	-1	1
2294	2294.jpg	1	-1
2295	2295.jpg	-1	-1
2296	2296.jpg	1	-1
2297	2297.jpg	1	1
2298	2298.jpg	1	-1
2299	2299.jpg	-1	-1
2300	2300.jpg	1	-1
2301	2301.jpg	-1	-1
2302	2302.jpg	-1	1
2303	2303.jpg	1	1
2304	2304.jpg	1	1
2305	2305.jpg	-1	-1
2306	2306.jpg	-1	1
2307	2307.jpg	-1	-1
2308	2308.jpg	1	-1
2309	2309.jpg	1	1
2310	2310.jpg	1	1
2311	2311.jpg	-1	-1
2312	2312.jpg	1	-1
2313	2313.jpg	-1	1
2314	2314.jpg	1	-1
2315	2315.jpg	-1	1
2316	2316.jpg	1	1
2317	2317.jpg	1	-1
2318	2318.jpg	1	-1
2319	2319.jpg	-1	1
2320	2320.jpg	-1	-1
2321	2321.jpg	1	1
2322	2322.jpg	-1	1
2323	2323.jpg	-1	-1
2324	2324.jpg	1	1
2325	2325.jpg	1	-1
2326	2326.jpg	1	-1
2327	2327.jpg	-1	1
2328	2328.jpg	-1	-1
2329	2329.jpg	1	-1
2330	2330.jpg	-1	1
2331	2331.jpg	-1	-1
2332	2332.jpg	1	-1
2333	2333.jpg	-1	1
2334	2334.jpg	1	-1
2335	2335.jpg	-1	1
2336	2336.jpg	-1	1
2337	2337.jpg	1	-1
2338	2338.jpg	-1	-1
2339	2339.jpg	-1	1
2340	2340.jpg	1	1
2341	2341.jpg	-1	1
2342	2342.jpg	-1	-1
2343	2343.jpg	1	1
2344	2344.jpg	1	-1
2345	2345.jpg	1	-1
2346	2346.jpg	-1	-1
2347	2347.jpg	-1	1
2348	2348.jpg	-1	1
2349	2349.jpg	-1	1
2350	2350.jpg	1	-1
2351	2351.jpg	-1	-1
2352	2352.jpg	-1	1
2353	2353.jpg	-1	1
2354	2354.jpg	-1	1
2355	2355.jpg	1	1
2356	2356.jpg	1	-1
2357	2357.jpg	1	1
2358	2358.jpg	1	1
2359	2359.jpg	-1	1
2360	2360.jpg	-1	-1
2361	2361.jpg	-1	-1
2362	2362.jpg	1	-1
2363	2363.jpg	-1	-1
2364	2364.jpg	-1	1
2365	2365.jpg	1	-1
2366	2366.jpg	-1	1
2367	2367.jpg	1	1
2368	2368.jpg	-1	1
2369	2369.jpg	1	1
2370	2370.jpg	1	1
2371	2371.jpg	-1	1
2372	2372.jpg	1	-1
2373	2373.jpg	1	1
2374	2374.jpg	-1	1
2375	2375.jpg	-1	-1
2376	2376.jpg	-1	1
2377	2377.jpg	1	-1
2378	2378.jpg	-1	1
2379	2379.jpg	-1	1
2380	2380.jpg	1	1
2381	2381.jpg	-1	-1
2382	2382.jpg	-1	1
2383	2383.jpg	-1	1
2384	2384.jpg	1	-1
2385	2385.jpg	1	-1
2386	2386.jpg	-1	1
2387	2387.jpg	-1	1
2388	2388.jpg	1	-1
2389	2389.jpg	-1	1
2390	2390.jpg	1	-1
2391	2391.jpg	1	-1
2392	2392.jpg	-1	1
2393	2393.jpg	-1	1
2394	2394.jpg	-1	1
2395	2395.jpg	1	-1
2396	2396.jpg	-1	1
2397	2397.jpg	1	-1
2398	2398.jpg	1	-1
2399	2399.jpg	1	-1
2400	2400.jpg	-1	-1
2401	2401.jpg	-1	-1
2402	2402.jpg	-1	1
2403	2403.jpg	-1	-1
2404	2404.jpg	1	1
2405	2405.jpg	-1	1
2406	2406.jpg	-1	1
2407	2407.jpg	-1	1
2408	2408.jpg	-1	1
2409	2409.jpg	-1	1
2410	2410.jpg	-1	1
2411	2411.jpg	-1	1
2412	2412.jpg	1	-1
2413	2413.jpg	1	-1
2414	2414.jpg	1	-1
2415	2415.jpg	1	1
2416	2416.jpg	1	-1
2417	2417.jpg	1	1
2418	2418.jpg	-1	-1
2419	2419.jpg	-1	-1
2420	2420.jpg	1	-1
2421	2421.jpg	-1	1
2422	2422.jpg	1	1
2423	2423.jpg	-1	-1
2424	2424.jpg	-1	1
2425	2425.jpg	1	-1
2426	2426.jpg	-1	-1
2427	2427.jpg	-1	1
2428	2428.jpg	-1	1
2429	2429.jpg	-1	-1
2430	2430.jpg	1	-1
2431	2431.jpg	1	-1
2432	2432.jpg	1	1
2433	2433.jpg	-1	1
2434	2434.jpg	1	1
2435	2435.jpg	-1	1
2436	2436.jpg	-1	1
2437	2437.jpg	-1	1
2438	2438.jpg	-1	1
2439	2439.jpg	-1	1
2440	2440.jpg	-1	-1
2441	2441.jpg	1	-1
2442	2442.jpg	-1	1
2443	2443.jpg	-1	-1
2444	2444.jpg	-1	-1
2445	2445.jpg	1	1
2446	2446.jpg	-1	-1
2447	2447.jpg	-1	-1
2448	2448.jpg	1	1
2449	2449.jpg	-1	1
2450	2450.jpg	-1	1
2451	2451.jpg	1	-1
2452	2452.jpg	-1	1
2453	2453.jpg	1	1
2454	2454.jpg	1	-1
2455	2455.jpg	1	-1
2456	2456.jpg	-1	-1
2457	2457.jpg	1	1
2458	2458.jpg	1	-1
2459	2459.jpg	-1	-1
2460	2460.jpg	1	-1
2461	2461.jpg	-1	-1
2462	2462.jpg	-1	1
2463	2463.jpg	-1	1
2464	2464.jpg	1	-1
2465	2465.jpg	1	-1
2466	2466.jpg	-1	1
2467	2467.jpg	-1	-1
2468	2468.jpg	-1	-1
2469	2469.jpg	-1	-1
2470	2470.jpg	-1	-1
2471	2471.jpg	-1	-1
2472	2472.jpg	-1	-1
2473	2473.jpg	1	-1
2474	2474.jpg	-1	-1
2475	2475.jpg	-1	-1
2476	2476.jpg	1	-1
2477	2477.jpg	-1	-1
2478	2478.jpg	1	-1
2479	2479.jpg	-1	1
2480	2480.jpg	-1	-1
2481	2481.jpg	-1	-1
2482	2482.jpg	1	-1
2483	2483.jpg	-1	1
2484	2484.jpg	-1	-1
2485	2485.jpg	1	-1
2486	2486.jpg	-1	1
2487	2487.jpg	-1	1
2488	2488.jpg	-1	-1
2489	2489.jpg	-1	1
2490	2490.jpg	-1	1
2491	2491.jpg	1	-1
2492	2492.jpg	-1	-1
2493	2493.jpg	-1	1
2494	2494.jpg	-1	-1
2495	2495.jpg	-1	1
2496	2496.jpg	1	1
2497	2497.jpg	-1	-1
2498	2498.jpg	-1	1
2499	2499.jpg	-1	-1
2500	2500.jpg	-1	-1
2501	2501.jpg	-1	1
2502	2502.jpg	-1	-1
2503	2503.jpg	1	-1
2504	2504.jpg	1	1
2505	2505.jpg	-1	-1
2506	2506.jpg	1	-1
2507	2507.jpg	-1	-1
2508	2508.jpg	-1	-1
2509	2509.jpg	-1	-1
2510	2510.jpg	1	-1
2511	2511.jpg	1	1
2512	2512.jpg	-1	-1
2513	2513.jpg	-1	-1
2514	2514.jpg	1	1
2515	2515.jpg	1	1
2516	2516.jpg	-1	1
2517	2517.jpg	-1	-1
2518	2518.jpg	1	-1
2519	2519.jpg	-1	1
2520	2520.jpg	-1	1
2521	2521.jpg	-1	-1
2522	2522.jpg	-1	1
2523	2523.jpg	-1	-1
2524	2524.jpg	-1	1
2525	2525.jpg	1	-1
2526	2526.jpg	-1	1
2527	2527.jpg	1	1
2528	2528.jpg	1	1
2529	2529.jpg	-1	1
2530	2530.jpg	-1	-1
2531	2531.jpg	-1	1
2532	2532.jpg	-1	1
2533	2533.jpg	-1	-1
2534	2534.jpg	-1	-1
2535	2535.jpg	1	-1
2536	2536.jpg	1	-1
2537	2537.jpg	-1	-1
2538	2538.jpg	-1	1
2539	2539.jpg	1	-1
2540	2540.jpg	1	1
2541	2541.jpg	1	1
2542	2542.jpg	1	-1
2543	2543.jpg	1	-1
2544	2544.jpg	-1	1
2545	2545.jpg	-1	-1
2546	2546.jpg	1	-1
2547	2547.jpg	-1	-1
2548	2548.jpg	-1	1
2549	2549.jpg	1	-1
2550	2550.jpg	1	1
2551	2551.jpg	-1	-1
2552	2552.jpg	-1	-1
2553	2553.jpg	-1	1
2554	2554.jpg	-1	1
2555	2555.jpg	-1	1
2556	2556.jpg	-1	-1
2557	2557.jpg	-1	-1
2558	2558.jpg	1	-1
2559	2559.jpg	-1	1
2560	2560.jpg	-1	-1
2561	2561.jpg	-1	-1
2562	2562.jpg	1	1
2563	2563.jpg	-1	-1
2564	2564.jpg	1	1
2565	2565.jpg	-1	1
2566	2566.jpg	1	1
2567	2567.jpg	1	1
2568	2568.jpg	-1	1
2569	2569.jpg	-1	-1
2570	2570.jpg	-1	1
2571	2571.jpg	-1	1
2572	2572.jpg	-1	1
2573	2573.jpg	1	-1
2574	2574.jpg	1	1
2575	2575.jpg	1	-1
2576	2576.jpg	-1	1
2577	2577.jpg	-1	-1
2578	2578.jpg	-1	1
2579	2579.jpg	1	-1
2580	2580.jpg	-1	1
2581	2581.jpg	1	-1
2582	2582.jpg	1	-1
2583	2583.jpg	1	-1
2584	2584.jpg	1	1
2585	2585.jpg	-1	1
2586	2586.jpg	-1	1
2587	2587.jpg	1	-1
2588	2588.jpg	-1	1
2589	2589.jpg	1	-1
2590	2590.jpg	1	1
2591	2591.jpg	-1	-1
2592	2592.jpg	1	-1
2593	2593.jpg	1	-1
2594	2594.jpg	-1	-1
2595	2595.jpg	1	1
2596	2596.jpg	-1	1
2597	2597.jpg	1	1
2598	2598.jpg	-1	-1
2599	2599.jpg	1	-1
2600	2600.jpg	1	1
2601	2601.jpg	-1	-1
2602	2602.jpg	-1	1
2603	2603.jpg	1	-1
2604	2604.jpg	-1	-1
2605	2605.jpg	-1	1
2606	2606.jpg	-1	-1
2607	2607.jpg	1	-1
2608	2608.jpg	-1	1
2609	2609.jpg	1	1
2610	2610.jpg	1	-1
2611	2611.jpg	-1	1
2612	2612.jpg	1	-1
2613	2613.jpg	1	1
2614	2614.jpg	-1	1
2615	2615.jpg	1	-1
2616	2616.jpg	1	1
2617	2617.jpg	-1	-1
2618	2618.jpg	-1	-1
2619	2619.jpg	-1	-1
2620	2620.jpg	1	1
2621	2621.jpg	1	1
2622	2622.jpg	1	-1
2623	2623.jpg	1	-1
2624	2624.jpg	1	1
2625	2625.jpg	1	-1
2626	2626.jpg	-1	1
2627	2627.jpg	1	-1
2628	2628.jpg	-1	1
2629	2629.jpg	1	-1
2630	2630.jpg	1	1
2631	2631.jpg	1	1
2632	2632.jpg	-1	1
2633	2633.jpg	1	1
2634	2634.jpg	-1	1
2635	2635.jpg	-1	1
2636	2636.jpg	1	1
2637	2637.jpg	1	-1
2638	2638.jpg	-1	-1
2639	2639.jpg	-1	1
2640	2640.jpg	-1	-1
2641	2641.jpg	1	-1
2642	2642.jpg	-1	-1
2643	2643.jpg	1	-1
2644	2644.jpg	1	-1
2645	2645.jpg	1	-1
2646	2646.jpg	1	-1
2647	2647.jpg	-1	-1
2648	2648.jpg	-1	-1
2649	2649.jpg	-1	1
2650	2650.jpg	-1	-1
2651	2651.jpg	-1	-1
2652	2652.jpg	-1	1
2653	2653.jpg	-1	1
2654	2654.jpg	1	1
2655	2655.jpg	1	-1
2656	2656.jpg	-1	1
2657	2657.jpg	-1	-1
2658	2658.jpg	1	1
2659	2659.jpg	-1	1
2660	2660.jpg	1	1
2661	2661.jpg	-1	-1
2662	2662.jpg	-1	-1
2663	2663.jpg	1	-1
2664	2664.jpg	1	1
2665	2665.jpg	-1	1
2666	2666.jpg	1	-1
2667	2667.jpg	1	1
2668	2668.jpg	-1	-1
2669	2669.jpg	-1	1
2670	2670.jpg	1	1
2671	2671.jpg	-1	1
2672	2672.jpg	1	1
2673	2673.jpg	-1	1
2674	2674.jpg	-1	-1
2675	2675.jpg	1	1
2676	2676.jpg	-1	1
2677	2677.jpg	-1	-1
2678	2678.jpg	-1	1
2679	2679.jpg	-1	-1
2680	2680.jpg	-1	1
2681	2681.jpg	1	-1
2682	2682.jpg	-1	1
2683	2683.jpg	1	-1
2684	2684.jpg	-1	1
2685	2685.jpg	-1	1
2686	2686.jpg	-1	1
2687	2687.jpg	1	-1
2688	2688.jpg	-1	1
2689	2689.jpg	-1	1
2690	2690.jpg	-1	1
2691	2691.jpg	-1	1
2692	2692.jpg	-1	1
2693	2693.jpg	-1	1
2694	2694.jpg	-1	1
2695	2695.jpg	1	-1
2696	2696.jpg	-1	-1
2697	2697.jpg	-1	1
2698	2698.jpg	1	-1
2699	2699.jpg	-1	1
2700	2700.jpg	-1	1
2701	2701.jpg	-1	-1
2702	2702.jpg	1	1
2703	2703.jpg	1	-1
2704	2704.jpg	-1	1
2705	2705.jpg	-1	-1
2706	2706.jpg	-1	-1
2707	2707.jpg	1	1
2708	2708.jpg	-1	-1
2709	2709.jpg	-1	-1
2710	2710.jpg	-1	1
2711	2711.jpg	-1	1
2712	2712.jpg	-1	-1
2713	2713.jpg	1	1
2714	2714.jpg	1	-1
2715	2715.jpg	-1	1
2716	2716.jpg	-1	-1
2717	2717.jpg	1	1
2718	2718.jpg	1	1
2719	2719.jpg	-1	1
2720	2720.jpg	-1	-1
2721	2721.jpg	-1	1
2722	2722.jpg	1	-1
2723	2723.jpg	1	1
2724	2724.jpg	1	-1
2725	2725.jpg	1	-1
2726	2726.jpg	-1	-1
2727	2727.jpg	1	1
2728	2728.jpg	1	-1
2729	2729.jpg	1	-1
2730	2730.jpg	-1	-1
2731	2731.jpg	-1	-1
2732	2732.jpg	1	-1
2733	2733.jpg	-1	-1
2734	2734.jpg	-1	-1
2735	2735.jpg	1	-1
2736	2736.jpg	1	-1
2737	2737.jpg	-1	1
2738	2738.jpg	-1	-1
2739	2739.jpg	1	1
2740	2740.jpg	1	-1
2741	2741.jpg	-1	1
2742	2742.jpg	1	-1
2743	2743.jpg	1	1
2744	2744.jpg	-1	1
2745	2745.jpg	1	-1
2746	2746.jpg	1	-1
2747	2747.jpg	-1	1
2748	2748.jpg	-1	1
2749	2749.jpg	1	1
2750	2750.jpg	-1	-1
2751	2751.jpg	1	-1
2752	2752.jpg	-1	1
2753	2753.jpg	1	1
2754	2754.jpg	-1	1
2755	2755.jpg	-1	1
2756	2756.jpg	-1	-1
2757	2757.jpg	1	1
2758	2758.jpg	-1	-1
2759	2759.jpg	1	-1
2760	2760.jpg	-1	1
2761	2761.jpg	-1	1
2762	2762.jpg	1	1
2763	2763.jpg	1	-1
2764	2764.jpg	1	1
2765	2765.jpg	1	-1
2766	2766.jpg	-1	1
2767	2767.jpg	1	1
2768	2768.jpg	-1	1
2769	2769.jpg	1	-1
2770	2770.jpg	1	1
2771	2771.jpg	1	1
2772	2772.jpg	-1	1
2773	2773.jpg	-1	-1
2774	2774.jpg	-1	1
2775	2775.jpg	-1	1
2776	2776.jpg	-1	1
2777	2777.jpg	1	1
2778	2778.jpg	-1	-1
2779	2779.jpg	1	-1
2780	2780.jpg	1	-1
2781	2781.jpg	1	-1
2782	2782.jpg	-1	1
2783	2783.jpg	-1	-1
2784	2784.jpg	-1	-1
2785	2785.jpg	1	1
2786	2786.jpg	1	1
2787	2787.jpg	1	-1
2788	2788.jpg	-1	1
2789	2789.jpg	-1	1
2790	2790.jpg	1	-1
2791	2791.jpg	-1	-1
2792	2792.jpg	1	-1
2793	2793.jpg	-1	-1
2794	2794.jpg	-1	1
2795	2795.jpg	1	-1
2796	2796.jpg	-1	1
2797	2797.jpg	-1	1
2798	2798.jpg	-1	-1
2799	2799.jpg	-1	-1
2800	2800.jpg	-1	-1
2801	2801.jpg	-1	1
2802	2802.jpg	1	-1
2803	2803.jpg	-1	-1
2804	2804.jpg	1	-1
2805	2805.jpg	-1	-1
2806	2806.jpg	1	-1
2807	2807.jpg	-1	-1
2808	2808.jpg	-1	-1
2809	2809.jpg	1	-1
2810	2810.jpg	-1	-1
2811	2811.jpg	1	-1
2812	2812.jpg	-1	1
2813	2813.jpg	-1	-1
2814	2814.jpg	1	1
2815	2815.jpg	1	1
2816	2816.jpg	-1	1
2817	2817.jpg	1	-1
2818	2818.jpg	1	-1
2819	2819.jpg	-1	-1
2820	2820.jpg	1	-1
2821	2821.jpg	-1	1
2822	2822.jpg	-1	1
2823	2823.jpg	-1	1
2824	2824.jpg	-1	1
2825	2825.jpg	1	-1
2826	2826.jpg	-1	1
2827	2827.jpg	1	1
2828	2828.jpg	1	-1
2829	2829.jpg	1	-1
2830	2830.jpg	-1	1
2831	2831.jpg	-1	1
2832	2832.jpg	-1	-1
2833	2833.jpg	-1	1
2834	2834.jpg	1	-1
2835	2835.jpg	-1	1
2836	2836.jpg	-1	1
2837	2837.jpg	1	-1
2838	2838.jpg	-1	1
2839	2839.jpg	1	-1
2840	2840.jpg	-1	-1
2841	2841.jpg	-1	-1
2842	2842.jpg	-1	-1
2843	2843.jpg	1	-1
2844	2844.jpg	-1	-1
2845	2845.jpg	-1	1
2846	2846.jpg	-1	1
2847	2847.jpg	1	-1
2848	2848.jpg	-1	1
2849	2849.jpg	1	-1
2850	2850.jpg	-1	-1
2851	2851.jpg	1	-1
2852	2852.jpg	1	-1
2853	2853.jpg	-1	1
2854	2854.jpg	-1	1
2855	2855.jpg	-1	1
2856	2856.jpg	-1	-1
2857	2857.jpg	-1	1
2858	2858.jpg	1	-1
2859	2859.jpg	-1	-1
2860	2860.jpg	-1	1
2861	2861.jpg	1	1
2862	2862.jpg	1	1
2863	2863.jpg	-1	1
2864	2864.jpg	1	-1
2865	2865.jpg	-1	1
2866	2866.jpg	-1	1
2867	2867.jpg	1	-1
2868	2868.jpg	1	-1
2869	2869.jpg	1	-1
2870	2870.jpg	-1	1
2871	2871.jpg	1	1
2872	2872.jpg	1	1
2873	2873.jpg	1	-1
2874	2874.jpg	-1	-1
2875	2875.jpg	1	-1
2876	2876.jpg	-1	-1
2877	2877.jpg	-1	1
2878	2878.jpg	-1	-1
2879	2879.jpg	1	1
2880	2880.jpg	1	1
2881	2881.jpg	-1	-1
2882	2882.jpg	1	-1
2883	2883.jpg	1	-1
2884	2884.jpg	1	-1
2885	2885.jpg	-1	-1
2886	2886.jpg	-1	-1
2887	2887.jpg	1	-1
2888	2888.jpg	-1	1
2889	2889.jpg	-1	1
2890	2890.jpg	1	-1
2891	2891.jpg	-1	-1
2892	2892.jpg	-1	1
2893	2893.jpg	-1	-1
2894	2894.jpg	-1	-1
2895	2895.jpg	-1	1
2896	2896.jpg	-1	-1
2897	2897.jpg	1	-1
2898	2898.jpg	-1	1
2899	2899.jpg	1	-1
2900	2900.jpg	1	-1
2901	2901.jpg	-1	-1
2902	2902.jpg	-1	1
2903	2903.jpg	1	1
2904	2904.jpg	-1	1
2905	2905.jpg	-1	-1
2906	2906.jpg	1	1
2907	2907.jpg	1	-1
2908	2908.jpg	-1	1
2909	2909.jpg	-1	-1
